together	RB
all	PDT
the	DT
readings	NNS
constituting	VBG
the	DT
variation	NN
.	.
The	DT
identification	NN
of	IN
discrete	JJ
textual	JJ
variations	NNS
or	CC
apparatus	NN
entries	NNS
is	VBZ
not	RB
a	DT
purely	RB
mechanical	JJ
process	NN
;	:
different	JJ
editors	NNS
may	MD
group	VB
readings	NNS
differently	RB
.	.
No	DT
rules	NNS
are	VBP
given	VBN
here	RB
as	IN
to	TO
how	WRB
to	TO
group	VB
readings	NNS
into	IN
apparatus	NN
entries	NNS
;	:
the	DT
tags	NNS
given	VBN
here	RB
may	MD
be	VB
used	VBN
to	TO
group	NN
readings	NNS
in	IN
whatever	WDT
way	NN
the	DT
editor	NN
finds	VBZ
most	RBS
perspicuous	JJ
or	CC
useful	JJ
.	.
The	DT
individual	JJ
apparatus	NN
entry	NN
is	VBZ
encoded	VBN
with	IN
the	DT
app	NN
element	NN
:	:
The	DT
attributes	NNS
loc	NN
,	,
from	IN
,	,
and	CC
to	TO
,	,
are	VBP
used	VBN
to	TO
link	VB
the	DT
apparatus	NN
entry	NN
to	TO
the	DT
base	NN
text	NN
,	,
if	IN
present	JJ
.	.
In	IN
such	JJ
cases	NNS
,	,
several	JJ
methods	NNS
may	MD
be	VB
used	VBN
for	IN
such	JJ
linkage	NN
,	,
each	DT
involving	VBG
a	DT
slightly	RB
different	JJ
usage	NN
for	IN
these	DT
attributes	NNS
.	.
Linkage	NN
between	IN
text	NN
and	CC
apparatus	NN
is	VBZ
described	VBN
below	IN
in	IN
section	NN
.	.
For	IN
the	DT
use	NN
of	IN
the	DT
app	NN
element	NN
without	IN
a	DT
base	NN
text	NN
,	,
see	VB
.	.
Each	DT
app	NN
element	NN
usually	RB
comprises	VBZ
one	CD
or	CC
more	JJR
readings	NNS
,	,
which	WDT
in	IN
turn	NN
are	VBP
encoded	VBN
using	VBG
the	DT
rdg	NN
or	CC
other	JJ
elements	NNS
,	,
as	IN
described	VBN
in	IN
the	DT
next	JJ
section	NN
.	.
A	DT
very	RB
simple	JJ
partial	JJ
apparatus	NN
for	IN
the	DT
first	JJ
line	NN
of	IN
the	DT
Wife	NN
of	IN
Bath	NNP
's	POS
Prologue	NNP
might	MD
take	VB
a	DT
form	NN
something	NN
like	IN
this	DT
:	:
Of	IN
course	NN
,	,
in	IN
practice	NN
the	DT
apparatus	NN
will	MD
be	VB
somewhat	RB
more	RBR
complex	JJ
.	.
Specifically	RB
,	,
it	PRP
may	MD
be	VB
desired	VBN
to	TO
record	VB
more	JJR
obviously	RB
that	IN
manuscripts	NNS
El	NNP
and	CC
La	NNP
agree	VBP
on	IN
the	DT
words	NNS
noon	NN
Auctoritee	NN
,	,
to	TO
indicate	VB
a	DT
preference	NN
for	IN
one	CD
reading	NN
,	,
etc.	FW
.	.
The	DT
following	VBG
sections	NNS
on	IN
readings	NNS
,	,
subvariation	NN
,	,
and	CC
witness	NN
information	NN
describe	VBP
some	DT
of	IN
the	DT
more	RBR
important	JJ
complications	NNS
which	WDT
can	MD
arise	VB
.	.
Readings	NNS
Individual	JJ
readings	NNS
are	VBP
the	DT
crucial	JJ
elements	NNS
in	IN
any	DT
critical	JJ
apparatus	NN
of	IN
variants	NNS
.	.
The	DT
following	JJ
elements	NNS
should	MD
be	VB
used	VBN
to	TO
tag	VB
individual	JJ
readings	NNS
within	IN
an	DT
apparatus	NN
entry	NN
:	:
N.B.	NNP
the	DT
term	NN
lemma	NN
is	VBZ
used	VBN
here	RB
in	IN
the	DT
text-critical	JJ
sense	NN
of	IN
the	DT
reading	NN
accepted	VBD
as	IN
that	DT
of	IN
the	DT
original	JJ
or	CC
of	IN
the	DT
base	NN
text	NN
.	.
This	DT
sense	NN
differs	VBZ
from	IN
that	DT
in	IN
which	WDT
the	DT
word	NN
is	VBZ
used	VBN
elsewhere	RB
in	IN
the	DT
Guidelines	NNS
,	,
for	IN
example	NN
as	IN
in	IN
the	DT
attribute	NN
lemma	NN
where	WRB
the	DT
intended	JJ
sense	NN
is	VBZ
the	DT
root	NN
form	NN
of	IN
an	DT
inflected	VBN
word	NN
,	,
or	CC
the	DT
heading	VBG
of	IN
an	DT
entry	NN
in	IN
a	DT
reference	NN
book	NN
,	,
especially	RB
a	DT
dictionary	NN
.	.
In	IN
recording	VBG
readings	NNS
within	IN
an	DT
apparatus	NN
entry	NN
,	,
the	DT
rdg	NN
element	NN
should	MD
always	RB
be	VB
used	VBN
;	:
each	DT
app	NN
usually	RB
contains	VBZ
at	IN
least	JJS
one	CD
rdg	NN
,	,
though	IN
it	PRP
may	MD
contain	VB
only	RB
notes	NNS
.	.
The	DT
lem	NN
element	NN
may	MD
also	RB
be	VB
used	VBN
to	TO
record	VB
the	DT
base	NN
text	NN
of	IN
the	DT
source	NN
edition	NN
,	,
to	TO
mark	VB
the	DT
readings	NNS
of	IN
a	DT
base	JJ
witness	NN
,	,
to	TO
indicate	VB
the	DT
preference	NN
of	IN
an	DT
editor	NN
or	CC
encoder	NN
for	IN
a	DT
particular	JJ
reading	NN
,	,
or	CC
(	-LRB-
e.g.	FW
in	IN
the	DT
case	NN
of	IN
an	DT
external	JJ
apparatus	NN
)	-RRB-
to	TO
indicate	VB
precisely	RB
to	TO
which	WDT
portion	NN
of	IN
the	DT
main	JJ
text	NN
the	DT
variation	NN
applies	VBZ
.	.
Those	DT
who	WP
prefer	VBP
to	TO
work	VB
without	IN
the	DT
notion	NN
of	IN
a	DT
base	NN
text	NN
or	CC
who	WP
are	VBP
not	RB
using	VBG
the	DT
parallel	JJ
segmentation	NN
method	NN
may	MD
prefer	VB
not	RB
to	TO
use	VB
it	PRP
at	IN
all	DT
.	.
How	WRB
it	PRP
is	VBZ
used	VBN
depends	VBZ
in	IN
part	NN
on	IN
the	DT
method	NN
chosen	VBN
for	IN
linking	VBG
the	DT
apparatus	NN
to	TO
the	DT
text	NN
;	:
for	IN
more	JJR
information	NN
,	,
see	VB
section	NN
.	.
Readings	NNS
may	MD
be	VB
encoded	VBN
individually	RB
,	,
or	CC
grouped	VBN
for	IN
perspicuity	NN
using	VBG
the	DT
rdgGrp	NN
element	NN
described	VBN
in	IN
section	NN
.	.
As	IN
members	NNS
of	IN
the	DT
attribute	NN
classes	NNS
att.witnessed	VBN
and	CC
att.textCritical	JJ
,	,
both	DT
of	IN
these	DT
elements	NNS
inherit	VBP
the	DT
following	VBG
attributes	NNS
.	.
These	DT
elements	NNS
also	RB
inherit	VBP
the	DT
following	VBG
attributes	NNS
from	IN
the	DT
att.global.responsibility	NN
class	NN
:	:
As	IN
elsewhere	RB
,	,
these	DT
attributes	NNS
may	MD
be	VB
used	VBN
to	TO
indicate	VB
the	DT
person	NN
responsible	JJ
for	IN
the	DT
editorial	NN
decision	NN
being	VBG
recorded	VBN
,	,
and	CC
also	RB
the	DT
degree	NN
of	IN
certainty	NN
associated	VBN
with	IN
that	DT
decision	NN
by	IN
the	DT
person	NN
carrying	VBG
out	RP
the	DT
encoding	NN
.	.
The	DT
wit	NN
attribute	NN
identifies	VBZ
the	DT
witnesses	NNS
which	WDT
have	VBP
the	DT
reading	NN
in	IN
question	NN
.	.
It	PRP
is	VBZ
required	VBN
if	IN
the	DT
apparatus	NN
gathers	VBZ
together	RB
readings	NNS
from	IN
different	JJ
witnesses	NNS
,	,
but	CC
may	MD
be	VB
omitted	VBN
in	IN
an	DT
apparatus	NN
recording	VBG
the	DT
readings	NNS
of	IN
only	RB
one	CD
witness	NN
,	,
e.g.	FW
substitutions	NNS
,	,
divergent	JJ
opinions	NNS
on	IN
what	WP
is	VBZ
in	IN
the	DT
witness	NN
or	CC
on	IN
how	WRB
to	TO
expand	VB
abbreviations	NNS
,	,
etc.	FW
.	.
Even	RB
in	IN
such	PDT
a	DT
one-witness	JJ
apparatus	NN
,	,
however	RB
,	,
the	DT
wit	NN
attribute	NN
may	MD
still	RB
be	VB
useful	JJ
when	WRB
it	PRP
is	VBZ
desired	VBN
to	TO
record	VB
the	DT
occurrence	NN
of	IN
a	DT
particular	JJ
reading	NN
in	IN
some	DT
other	JJ
witness	NN
.	.
For	IN
other	JJ
methods	NNS
of	IN
identifying	VBG
the	DT
witnesses	NNS
to	TO
a	DT
reading	NN
,	,
see	VB
section	NN
.	.
The	DT
type	NN
attribute	NN
allows	VBZ
the	DT
encoder	NN
to	TO
classify	VB
readings	NNS
in	IN
any	DT
convenient	JJ
way	NN
,	,
for	IN
example	NN
as	IN
substantive	JJ
variants	NNS
of	IN
the	DT
lemma	NN
:	:
or	CC
as	IN
orthographic	JJ
variants	NNS
:	:
The	DT
varSeq	NN
and	CC
cause	VB
attributes	NNS
may	MD
be	VB
used	VBN
to	TO
convey	VB
information	NN
on	IN
the	DT
sequence	NN
and	CC
cause	NN
of	IN
variation	NN
.	.
In	IN
the	DT
following	VBG
apparatus	NN
fragment	NN
,	,
the	DT
reading	NN
Eryment	NN
is	VBZ
tagged	VBN
as	IN
sequential	JJ
to	TO
(	-LRB-
derived	VBN
from	IN
)	-RRB-
the	DT
reading	NN
Experiment	NN
,	,
and	CC
the	DT
cause	NN
is	VBZ
given	VBN
as	IN
loss	NN
of	IN
the	DT
abbreviation	NN
for	IN
per	FW
.	.
If	IN
a	DT
manuscript	NN
is	VBZ
written	VBN
in	IN
several	JJ
hands	NNS
,	,
and	CC
it	PRP
is	VBZ
desired	VBN
to	TO
report	VB
which	WDT
hand	NN
wrote	VBD
a	DT
particular	JJ
reading	NN
,	,
the	DT
hand	NN
attribute	NN
should	MD
be	VB
used	VBN
.	.
For	IN
example	NN
,	,
in	IN
the	DT
Munich	NNP
manuscript	NN
containing	VBG
the	DT
Carmina	NNP
Burana	NNP
,	,
the	DT
word	NN
alle	FW
has	VBZ
been	VBN
changed	VBN
to	TO
allen	VB
:	:
Similarly	RB
,	,
if	IN
a	DT
witness	NN
is	VBZ
hard	JJ
to	TO
decipher	VB
,	,
it	PRP
may	MD
be	VB
desired	VBN
to	TO
indicate	VB
responsibility	NN
for	IN
the	DT
claim	NN
that	IN
a	DT
particular	JJ
reading	NN
is	VBZ
supported	VBN
by	IN
a	DT
particular	JJ
witness	NN
.	.
In	IN
line	NN
2212a	NN
of	IN
Beowulf	NNP
,	,
for	IN
example	NN
,	,
the	DT
manuscript	NN
is	VBZ
read	VBN
in	IN
different	JJ
ways	NNS
by	IN
different	JJ
scholars	NNS
;	:
the	DT
editor	NN
Klaeber	NNP
prints	VBZ
one	CD
text	NN
,	,
using	VBG
parentheses	NNS
to	TO
indicate	VB
his	PRP$
expansion	NN
,	,
and	CC
records	NNS
in	IN
the	DT
apparatus	NN
two	CD
different	JJ
accounts	NNS
of	IN
the	DT
manuscript	NN
reading	NN
,	,
by	IN
Zupitza	NNP
and	CC
Chambers	NNPS
:	:
The	DT
hand	NN
and	CC
resp	NN
attributes	NNS
are	VBP
intelligible	JJ
only	RB
on	IN
an	DT
element	NN
recording	VBG
a	DT
reading	NN
from	IN
a	DT
single	JJ
witness	NN
,	,
and	CC
should	MD
not	RB
be	VB
used	VBN
if	IN
more	JJR
than	IN
one	CD
witness	NN
is	VBZ
given	VBN
on	IN
the	DT
same	JJ
rdg	NN
or	CC
lem	NN
element	NN
.	.
If	IN
more	JJR
than	IN
one	CD
witness	NN
is	VBZ
given	VBN
for	IN
the	DT
reading	NN
,	,
they	PRP
are	VBP
undefined	JJ
.	.
To	TO
convey	VB
this	DT
information	NN
when	WRB
the	DT
witness	NN
is	VBZ
one	CD
among	IN
several	JJ
,	,
the	DT
witDetail	NN
element	NN
should	MD
be	VB
used	VBN
;	:
see	VB
section	NN
.	.
Where	WRB
there	EX
is	VBZ
a	DT
greater	JJR
weight	NN
of	IN
editorial	NN
discussion	NN
and	CC
interpretation	NN
than	IN
can	MD
conveniently	RB
be	VB
expressed	VBN
through	IN
the	DT
attributes	NNS
provided	VBN
on	IN
these	DT
elements	NNS
(	-LRB-
for	IN
example	NN
where	WRB
there	EX
are	VBP
multiple	JJ
witnesses	NNS
for	IN
a	DT
single	JJ
reading	NN
or	CC
multiple	JJ
editorial	NN
responsibility	NN
for	IN
an	DT
emendation	NN
)	-RRB-
this	DT
information	NN
can	MD
be	VB
attached	VBN
to	TO
the	DT
apparatus	NN
in	IN
a	DT
note	NN
,	,
or	CC
recorded	VBN
in	IN
the	DT
feature	NN
structure	NN
notation	NN
defined	VBN
in	IN
chapter	NN
.	.
In	IN
particular	JJ
,	,
such	JJ
recurring	VBG
text-critical	JJ
situations	NNS
as	IN
palaeographic	JJ
confusion	NN
of	IN
particular	JJ
letters	NNS
,	,
or	CC
homœoarchy	NN
or	CC
homœoteleuton	NN
involving	VBG
specific	JJ
character	NN
groups	NNS
,	,
may	MD
lend	VB
themselves	PRP
to	TO
feature	VB
structure	NN
treatment	NN
.	.
Information	NN
concerning	VBG
these	DT
recurrent	JJ
situations	NNS
may	MD
be	VB
encoded	VBN
into	IN
database-like	JJ
fragments	NNS
within	IN
the	DT
text	NN
which	WDT
would	MD
then	RB
be	VB
available	JJ
to	TO
sophisticated	JJ
computer-assisted	JJ
analysis	NN
.	.
Further	JJ
work	NN
remains	VBZ
to	TO
be	VB
done	VBN
on	IN
such	JJ
mechanisms	NNS
,	,
however	RB
,	,
and	CC
so	IN
no	DT
examples	NNS
are	VBP
given	VBN
here	RB
of	IN
the	DT
use	NN
of	IN
feature	NN
structures	NNS
in	IN
text-critical	JJ
apparatus	NN
.	.
The	DT
note	NN
element	NN
may	MD
also	RB
be	VB
used	VBN
to	TO
record	VB
the	DT
specific	JJ
wording	NN
of	IN
notes	NNS
in	IN
the	DT
apparatus	NN
of	IN
the	DT
source	NN
edition	NN
,	,
as	IN
here	RB
in	IN
a	DT
transcription	NN
of	IN
Friedrich	NNP
Klaeber	NNP
's	POS
note	NN
on	IN
Beowulf	NNP
2207a	NN
:	:
Notes	NNP
providing	VBG
details	NNS
of	IN
the	DT
reading	NN
of	IN
one	CD
particular	JJ
witness	NN
should	MD
be	VB
encoded	VBN
using	VBG
the	DT
specialized	VBN
witDetail	NN
element	NN
described	VBN
in	IN
section	NN
.	.
Encoders	NNS
should	MD
be	VB
aware	JJ
of	IN
the	DT
distinct	JJ
fields	NNS
of	IN
use	NN
of	IN
the	DT
attribute	NN
values	NNS
wit	NN
,	,
hand	NN
,	,
and	CC
resp	NN
.	.
Broadly	RB
,	,
wit	NN
identifies	VBZ
the	DT
physical	JJ
entity	NN
in	IN
which	WDT
the	DT
reading	NN
is	VBZ
found	VBN
(	-LRB-
manuscript	NN
,	,
clay	NN
tablet	NN
,	,
papyrus	NN
,	,
printed	VBD
edition	NN
)	-RRB-
;	:
hand	NN
refers	VBZ
to	TO
the	DT
agent	NN
responsible	JJ
for	IN
inscribing	VBG
that	IN
reading	NN
in	IN
that	DT
physical	JJ
entity	NN
(	-LRB-
scribe	NN
,	,
author	NN
,	,
inscriber	NN
,	,
hand	NN
1	CD
,	,
hand	NN
2	CD
)	-RRB-
;	:
resp	NN
indicates	VBZ
the	DT
scholar	NN
responsible	JJ
for	IN
asserting	VBG
the	DT
existence	NN
of	IN
that	DT
reading	NN
in	IN
that	DT
physical	JJ
entity	NN
.	.
In	IN
some	DT
cases	NNS
,	,
the	DT
categories	NNS
may	MD
blur	VB
:	:
a	DT
scholar	NN
may	MD
produce	VB
an	DT
edition	NN
introducing	VBG
readings	NNS
for	IN
which	WDT
he	PRP
or	CC
she	PRP
is	VBZ
responsible	JJ
;	:
that	DT
edition	NN
may	MD
itself	PRP
become	VB
a	DT
witness	NN
in	IN
a	DT
later	JJ
critical	JJ
apparatus	NN
.	.
Thus	RB
,	,
readings	NNS
introduced	VBN
as	IN
corrections	NNS
in	IN
the	DT
earlier	JJR
edition	NN
will	MD
be	VB
seen	VBN
in	IN
the	DT
later	JJ
apparatus	NN
as	IN
witnessed	VBN
by	IN
the	DT
earlier	JJR
edition	NN
.	.
As	IN
observed	VBN
in	IN
the	DT
discussion	NN
concerning	VBG
the	DT
discrimination	NN
of	IN
hand	NN
and	CC
resp	NN
in	IN
transcription	NN
of	IN
primary	JJ
sources	NNS
in	IN
section	NN
,	,
the	DT
division	NN
of	IN
layers	NNS
of	IN
responsibility	NN
through	IN
various	JJ
scholars	NNS
for	IN
particular	JJ
aspects	NNS
of	IN
a	DT
particular	JJ
reading	NN
may	MD
require	VB
the	DT
more	RBR
complex	JJ
mechanisms	NNS
for	IN
assigning	VBG
responsibility	NN
described	VBN
in	IN
chapter	NN
.	.
Indicating	VBG
Subvariation	NN
in	IN
Apparatus	NNP
Entries	NNPS
The	DT
rdgGrp	NN
element	NN
may	MD
be	VB
used	VBN
to	TO
group	NN
readings	NNS
,	,
either	CC
because	IN
they	PRP
have	VBP
identical	JJ
values	NNS
on	IN
one	CD
or	CC
more	JJR
attributes	NNS
,	,
or	CC
because	IN
they	PRP
are	VBP
seen	VBN
as	IN
forming	VBG
a	DT
self-contained	JJ
variant	JJ
sequence	NN
,	,
or	CC
for	IN
some	DT
other	JJ
reason	NN
.	.
This	DT
grouping	NN
of	IN
readings	NNS
is	VBZ
entirely	RB
optional	JJ
:	:
no	DT
such	JJ
grouping	NN
of	IN
readings	NNS
is	VBZ
required	VBN
.	.
The	DT
rdgGrp	NN
element	NN
is	VBZ
a	DT
member	NN
of	IN
class	NN
att.textCritical	NN
and	CC
therefore	RB
can	MD
carry	VB
the	DT
wit	NN
,	,
type	NN
,	,
cause	NN
,	,
varSeq	NN
,	,
hand	NN
,	,
and	CC
resp	NN
attributes	VBZ
described	VBN
in	IN
the	DT
preceding	VBG
section	NN
.	.
When	WRB
values	NNS
for	IN
any	DT
of	IN
these	DT
attributes	NNS
are	VBP
given	VBN
on	IN
a	DT
rdgGrp	NN
element	NN
,	,
the	DT
values	NNS
given	VBN
are	VBP
inherited	VBN
by	IN
the	DT
rdg	NN
or	CC
lem	NN
elements	NNS
nested	JJ
within	IN
the	DT
reading	NN
group	NN
,	,
unless	IN
overridden	VBN
by	IN
a	DT
new	JJ
specification	NN
on	IN
the	DT
individual	JJ
reading	NN
element	NN
.	.
To	TO
indicate	VB
that	IN
both	DT
Hg	NN
and	CC
La	NNP
vary	VBP
only	RB
orthographically	RB
from	IN
the	DT
lemma	NN
,	,
one	NN
might	MD
tag	VB
both	DT
readings	NNS
,	,
as	IN
shown	VBN
in	IN
the	DT
preceding	VBG
section	NN
.	.
This	DT
fact	NN
can	MD
be	VB
expressed	VBN
more	RBR
perspicuously	RB
,	,
however	RB
,	,
by	IN
grouping	VBG
their	PRP$
readings	NNS
into	IN
a	DT
rdgGrp	NN
,	,
thus	RB
:	:
Similarly	RB
,	,
rdgGrp	NN
may	MD
be	VB
used	VBN
to	TO
organize	VB
the	DT
substantive	JJ
variants	NNS
of	IN
an	DT
apparatus	NN
entry	NN
.	.
Editors	NNS
may	MD
need	VB
to	TO
indicate	VB
that	IN
each	DT
of	IN
a	DT
group	NN
of	IN
witnesses	NNS
may	MD
be	VB
taken	VBN
as	IN
all	DT
supporting	VBG
a	DT
particular	JJ
reading	NN
,	,
even	RB
though	IN
there	EX
may	MD
be	VB
variation	NN
concerning	VBG
the	DT
exact	JJ
form	NN
of	IN
that	DT
reading	NN
in	IN
,	,
or	CC
the	DT
degree	NN
of	IN
support	NN
offered	VBN
by	IN
,	,
those	DT
witnesses	NNS
.	.
For	IN
example	NN
:	:
one	CD
may	MD
identify	VB
three	CD
substantive	JJ
variants	NNS
on	IN
the	DT
first	JJ
word	NN
of	IN
Chaucer	NNP
's	POS
Wife	NNP
of	IN
Bath	NNP
's	POS
Prologue	NNP
in	IN
the	DT
manuscripts	NNS
:	:
these	DT
might	MD
be	VB
expressed	VBN
in	IN
regularized	VBN
spelling	NN
as	IN
Experience	NN
,	,
Experiment	NN
,	,
and	CC
Eriment	NNP
.	.
In	IN
fact	NN
,	,
the	DT
manuscripts	NNS
display	VBP
many	JJ
different	JJ
spellings	NNS
of	IN
these	DT
words	NNS
,	,
and	CC
a	DT
scholar	NN
may	MD
wish	VB
both	DT
to	TO
show	VB
that	IN
the	DT
manuscripts	NNS
have	VBP
all	DT
these	DT
variant	JJ
spellings	NNS
and	CC
that	IN
these	DT
variant	JJ
spellings	NNS
actually	RB
support	VBP
only	RB
the	DT
three	CD
regularized	VBN
spelling	NN
forms	NNS
.	.
One	CD
may	MD
term	VB
these	DT
variant	JJ
spellings	NNS
as	IN
subvariants	NNS
of	IN
the	DT
regularized	VBN
spelling	NN
forms	NNS
.	.
This	DT
subvariation	NN
can	MD
be	VB
expressed	VBN
within	IN
an	DT
app	NN
element	NN
by	IN
gathering	VBG
the	DT
readings	NNS
into	IN
three	CD
groups	NNS
according	VBG
to	TO
the	DT
normalized	VBN
form	NN
of	IN
their	PRP$
